GoalZone,GoalTime,TransitionCount,TriggerZone,TriggerTime,TotalTriggerOccurrences,TransitionPercentage,GoalTimeHourly,GoalTime10Min,Granularity
0.786_to_1.0,1430,11,0.236_to_0.382,1150,419,2.63,1430,1430,10-Minute
0.786_to_1.0,1440,18,0.236_to_0.382,1150,419,4.3,1440,1440,10-Minute
0.786_to_1.0,1450,22,0.236_to_0.382,1150,419,5.25,1450,1450,10-Minute
0.786_to_1.0,1500,26,0.236_to_0.382,1150,419,6.21,1500,1500,10-Minute
0.786_to_1.0,1510,29,0.236_to_0.382,1150,419,6.92,1510,1510,10-Minute
0.786_to_1.0,1520,26,0.236_to_0.382,1150,419,6.21,1520,1520,10-Minute
0.786_to_1.0,1530,34,0.236_to_0.382,1150,419,8.11,1530,1530,10-Minute
0.786_to_1.0,1540,35,0.236_to_0.382,1150,419,8.35,1540,1540,10-Minute
0.786_to_1.0,1550,35,0.236_to_0.382,1150,419,8.35,1550,1550,10-Minute
above_1.0,1240,2,0.236_to_0.382,1150,419,0.48,1240,1240,10-Minute
above_1.0,1250,2,0.236_to_0.382,1150,419,0.48,1250,1250,10-Minute
above_1.0,1300,2,0.236_to_0.382,1150,419,0.48,1300,1300,10-Minute
above_1.0,1310,2,0.236_to_0.382,1150,419,0.48,1310,1310,10-Minute
above_1.0,1320,4,0.236_to_0.382,1150,419,0.95,1320,1320,10-Minute
above_1.0,1330,4,0.236_to_0.382,1150,419,0.95,1330,1330,10-Minute
above_1.0,1340,4,0.236_to_0.382,1150,419,0.95,1340,1340,10-Minute
above_1.0,1350,6,0.236_to_0.382,1150,419,1.43,1350,1350,10-Minute
above_1.0,1400,7,0.236_to_0.382,1150,419,1.67,1400,1400,10-Minute
above_1.0,1410,9,0.236_to_0.382,1150,419,2.15,1410,1410,10-Minute
above_1.0,1420,10,0.236_to_0.382,1150,419,2.39,1420,1420,10-Minute
above_1.0,1430,11,0.236_to_0.382,1150,419,2.63,1430,1430,10-Minute
above_1.0,1440,10,0.236_to_0.382,1150,419,2.39,1440,1440,10-Minute
above_1.0,1450,12,0.236_to_0.382,1150,419,2.86,1450,1450,10-Minute
above_1.0,1500,11,0.236_to_0.382,1150,419,2.63,1500,1500,10-Minute
above_1.0,1510,12,0.236_to_0.382,1150,419,2.86,1510,1510,10-Minute
above_1.0,1520,13,0.236_to_0.382,1150,419,3.1,1520,1520,10-Minute
above_1.0,1530,14,0.236_to_0.382,1150,419,3.34,1530,1530,10-Minute
above_1.0,1540,16,0.236_to_0.382,1150,419,3.82,1540,1540,10-Minute
above_1.0,1550,19,0.236_to_0.382,1150,419,4.53,1550,1550,10-Minute
below_-1.0,1310,1,0.236_to_0.382,1150,419,0.24,1310,1310,10-Minute
below_-1.0,1320,2,0.236_to_0.382,1150,419,0.48,1320,1320,10-Minute
below_-1.0,1330,2,0.236_to_0.382,1150,419,0.48,1330,1330,10-Minute
below_-1.0,1340,2,0.236_to_0.382,1150,419,0.48,1340,1340,10-Minute
below_-1.0,1350,3,0.236_to_0.382,1150,419,0.72,1350,1350,10-Minute
below_-1.0,1400,1,0.236_to_0.382,1150,419,0.24,1400,1400,10-Minute
below_-1.0,1410,2,0.236_to_0.382,1150,419,0.48,1410,1410,10-Minute
below_-1.0,1420,2,0.236_to_0.382,1150,419,0.48,1420,1420,10-Minute
below_-1.0,1430,3,0.236_to_0.382,1150,419,0.72,1430,1430,10-Minute
below_-1.0,1440,5,0.236_to_0.382,1150,419,1.19,1440,1440,10-Minute
below_-1.0,1450,3,0.236_to_0.382,1150,419,0.72,1450,1450,10-Minute
below_-1.0,1500,4,0.236_to_0.382,1150,419,0.95,1500,1500,10-Minute
below_-1.0,1510,4,0.236_to_0.382,1150,419,0.95,1510,1510,10-Minute
below_-1.0,1520,5,0.236_to_0.382,1150,419,1.19,1520,1520,10-Minute
below_-1.0,1530,5,0.236_to_0.382,1150,419,1.19,1530,1530,10-Minute
below_-1.0,1540,4,0.236_to_0.382,1150,419,0.95,1540,1540,10-Minute
below_-1.0,1550,6,0.236_to_0.382,1150,419,1.43,1550,1550,10-Minute
-0.236_to_0.0,1210,4,0.236_to_0.382,1200,425,0.94,1210,1210,10-Minute
-0.236_to_0.0,1220,14,0.236_to_0.382,1200,425,3.29,1220,1220,10-Minute
-0.236_to_0.0,1230,17,0.236_to_0.382,1200,425,4.0,1230,1230,10-Minute
-0.236_to_0.0,1240,30,0.236_to_0.382,1200,425,7.06,1240,1240,10-Minute
-0.236_to_0.0,1250,28,0.236_to_0.382,1200,425,6.59,1250,1250,10-Minute
-0.236_to_0.0,1300,40,0.236_to_0.382,1200,425,9.41,1300,1300,10-Minute
-0.236_to_0.0,1310,41,0.236_to_0.382,1200,425,9.65,1310,1310,10-Minute
-0.236_to_0.0,1320,35,0.236_to_0.382,1200,425,8.24,1320,1320,10-Minute
-0.236_to_0.0,1330,48,0.236_to_0.382,1200,425,11.29,1330,1330,10-Minute
-0.236_to_0.0,1340,45,0.236_to_0.382,1200,425,10.59,1340,1340,10-Minute
-0.236_to_0.0,1350,48,0.236_to_0.382,1200,425,11.29,1350,1350,10-Minute
-0.236_to_0.0,1400,60,0.236_to_0.382,1200,425,14.12,1400,1400,10-Minute
-0.236_to_0.0,1410,71,0.236_to_0.382,1200,425,16.71,1410,1410,10-Minute
-0.236_to_0.0,1420,69,0.236_to_0.382,1200,425,16.24,1420,1420,10-Minute
-0.236_to_0.0,1430,66,0.236_to_0.382,1200,425,15.53,1430,1430,10-Minute
-0.236_to_0.0,1440,60,0.236_to_0.382,1200,425,14.12,1440,1440,10-Minute
-0.236_to_0.0,1450,58,0.236_to_0.382,1200,425,13.65,1450,1450,10-Minute
-0.236_to_0.0,1500,61,0.236_to_0.382,1200,425,14.35,1500,1500,10-Minute
-0.236_to_0.0,1510,58,0.236_to_0.382,1200,425,13.65,1510,1510,10-Minute
-0.236_to_0.0,1520,67,0.236_to_0.382,1200,425,15.76,1520,1520,10-Minute
-0.236_to_0.0,1530,60,0.236_to_0.382,1200,425,14.12,1530,1530,10-Minute
-0.236_to_0.0,1540,63,0.236_to_0.382,1200,425,14.82,1540,1540,10-Minute
-0.236_to_0.0,1550,70,0.236_to_0.382,1200,425,16.47,1550,1550,10-Minute
-0.382_to_-0.236,1210,1,0.236_to_0.382,1200,425,0.24,1210,1210,10-Minute
-0.382_to_-0.236,1220,2,0.236_to_0.382,1200,425,0.47,1220,1220,10-Minute
-0.382_to_-0.236,1230,3,0.236_to_0.382,1200,425,0.71,1230,1230,10-Minute
-0.382_to_-0.236,1240,5,0.236_to_0.382,1200,425,1.18,1240,1240,10-Minute
-0.382_to_-0.236,1250,4,0.236_to_0.382,1200,425,0.94,1250,1250,10-Minute
-0.382_to_-0.236,1300,7,0.236_to_0.382,1200,425,1.65,1300,1300,10-Minute
-0.382_to_-0.236,1310,9,0.236_to_0.382,1200,425,2.12,1310,1310,10-Minute
-0.382_to_-0.236,1320,10,0.236_to_0.382,1200,425,2.35,1320,1320,10-Minute
-0.382_to_-0.236,1330,11,0.236_to_0.382,1200,425,2.59,1330,1330,10-Minute
-0.382_to_-0.236,1340,12,0.236_to_0.382,1200,425,2.82,1340,1340,10-Minute
-0.382_to_-0.236,1350,11,0.236_to_0.382,1200,425,2.59,1350,1350,10-Minute
-0.382_to_-0.236,1400,19,0.236_to_0.382,1200,425,4.47,1400,1400,10-Minute
-0.382_to_-0.236,1410,16,0.236_to_0.382,1200,425,3.76,1410,1410,10-Minute
-0.382_to_-0.236,1420,20,0.236_to_0.382,1200,425,4.71,1420,1420,10-Minute
-0.382_to_-0.236,1430,24,0.236_to_0.382,1200,425,5.65,1430,1430,10-Minute
-0.382_to_-0.236,1440,22,0.236_to_0.382,1200,425,5.18,1440,1440,10-Minute
-0.382_to_-0.236,1450,28,0.236_to_0.382,1200,425,6.59,1450,1450,10-Minute
-0.382_to_-0.236,1500,27,0.236_to_0.382,1200,425,6.35,1500,1500,10-Minute
-0.382_to_-0.236,1510,21,0.236_to_0.382,1200,425,4.94,1510,1510,10-Minute
-0.382_to_-0.236,1520,22,0.236_to_0.382,1200,425,5.18,1520,1520,10-Minute
-0.382_to_-0.236,1530,23,0.236_to_0.382,1200,425,5.41,1530,1530,10-Minute
-0.382_to_-0.236,1540,21,0.236_to_0.382,1200,425,4.94,1540,1540,10-Minute
-0.382_to_-0.236,1550,39,0.236_to_0.382,1200,425,9.18,1550,1550,10-Minute
-0.5_to_-0.382,1230,2,0.236_to_0.382,1200,425,0.47,1230,1230,10-Minute
-0.5_to_-0.382,1240,3,0.236_to_0.382,1200,425,0.71,1240,1240,10-Minute
-0.5_to_-0.382,1250,2,0.236_to_0.382,1200,425,0.47,1250,1250,10-Minute
-0.5_to_-0.382,1300,1,0.236_to_0.382,1200,425,0.24,1300,1300,10-Minute
-0.5_to_-0.382,1310,5,0.236_to_0.382,1200,425,1.18,1310,1310,10-Minute
-0.5_to_-0.382,1320,3,0.236_to_0.382,1200,425,0.71,1320,1320,10-Minute
-0.5_to_-0.382,1330,5,0.236_to_0.382,1200,425,1.18,1330,1330,10-Minute
-0.5_to_-0.382,1340,4,0.236_to_0.382,1200,425,0.94,1340,1340,10-Minute
-0.5_to_-0.382,1350,3,0.236_to_0.382,1200,425,0.71,1350,1350,10-Minute
-0.5_to_-0.382,1400,6,0.236_to_0.382,1200,425,1.41,1400,1400,10-Minute
-0.5_to_-0.382,1410,7,0.236_to_0.382,1200,425,1.65,1410,1410,10-Minute
-0.5_to_-0.382,1420,7,0.236_to_0.382,1200,425,1.65,1420,1420,10-Minute
-0.5_to_-0.382,1430,11,0.236_to_0.382,1200,425,2.59,1430,1430,10-Minute
-0.5_to_-0.382,1440,11,0.236_to_0.382,1200,425,2.59,1440,1440,10-Minute
-0.5_to_-0.382,1450,9,0.236_to_0.382,1200,425,2.12,1450,1450,10-Minute
-0.5_to_-0.382,1500,10,0.236_to_0.382,1200,425,2.35,1500,1500,10-Minute
-0.5_to_-0.382,1510,9,0.236_to_0.382,1200,425,2.12,1510,1510,10-Minute
-0.5_to_-0.382,1520,9,0.236_to_0.382,1200,425,2.12,1520,1520,10-Minute
-0.5_to_-0.382,1530,13,0.236_to_0.382,1200,425,3.06,1530,1530,10-Minute
-0.5_to_-0.382,1540,15,0.236_to_0.382,1200,425,3.53,1540,1540,10-Minute
-0.5_to_-0.382,1550,21,0.236_to_0.382,1200,425,4.94,1550,1550,10-Minute
-0.618_to_-0.5,1240,1,0.236_to_0.382,1200,425,0.24,1240,1240,10-Minute
-0.618_to_-0.5,1250,1,0.236_to_0.382,1200,425,0.24,1250,1250,10-Minute
-0.618_to_-0.5,1310,1,0.236_to_0.382,1200,425,0.24,1310,1310,10-Minute
-0.618_to_-0.5,1320,3,0.236_to_0.382,1200,425,0.71,1320,1320,10-Minute
-0.618_to_-0.5,1330,2,0.236_to_0.382,1200,425,0.47,1330,1330,10-Minute
-0.618_to_-0.5,1340,2,0.236_to_0.382,1200,425,0.47,1340,1340,10-Minute
-0.618_to_-0.5,1350,2,0.236_to_0.382,1200,425,0.47,1350,1350,10-Minute
-0.618_to_-0.5,1400,4,0.236_to_0.382,1200,425,0.94,1400,1400,10-Minute
-0.618_to_-0.5,1410,5,0.236_to_0.382,1200,425,1.18,1410,1410,10-Minute
-0.618_to_-0.5,1420,4,0.236_to_0.382,1200,425,0.94,1420,1420,10-Minute
-0.618_to_-0.5,1430,7,0.236_to_0.382,1200,425,1.65,1430,1430,10-Minute
-0.618_to_-0.5,1440,3,0.236_to_0.382,1200,425,0.71,1440,1440,10-Minute
-0.618_to_-0.5,1450,3,0.236_to_0.382,1200,425,0.71,1450,1450,10-Minute
-0.618_to_-0.5,1500,6,0.236_to_0.382,1200,425,1.41,1500,1500,10-Minute
-0.618_to_-0.5,1510,7,0.236_to_0.382,1200,425,1.65,1510,1510,10-Minute
-0.618_to_-0.5,1520,7,0.236_to_0.382,1200,425,1.65,1520,1520,10-Minute
-0.618_to_-0.5,1530,10,0.236_to_0.382,1200,425,2.35,1530,1530,10-Minute
-0.618_to_-0.5,1540,11,0.236_to_0.382,1200,425,2.59,1540,1540,10-Minute
-0.618_to_-0.5,1550,12,0.236_to_0.382,1200,425,2.82,1550,1550,10-Minute
-0.786_to_-0.618,1250,1,0.236_to_0.382,1200,425,0.24,1250,1250,10-Minute
-0.786_to_-0.618,1300,1,0.236_to_0.382,1200,425,0.24,1300,1300,10-Minute
-0.786_to_-0.618,1320,2,0.236_to_0.382,1200,425,0.47,1320,1320,10-Minute
-0.786_to_-0.618,1330,2,0.236_to_0.382,1200,425,0.47,1330,1330,10-Minute
-0.786_to_-0.618,1340,2,0.236_to_0.382,1200,425,0.47,1340,1340,10-Minute
-0.786_to_-0.618,1350,4,0.236_to_0.382,1200,425,0.94,1350,1350,10-Minute
-0.786_to_-0.618,1400,4,0.236_to_0.382,1200,425,0.94,1400,1400,10-Minute
-0.786_to_-0.618,1410,4,0.236_to_0.382,1200,425,0.94,1410,1410,10-Minute
-0.786_to_-0.618,1420,3,0.236_to_0.382,1200,425,0.71,1420,1420,10-Minute
-0.786_to_-0.618,1430,4,0.236_to_0.382,1200,425,0.94,1430,1430,10-Minute
-0.786_to_-0.618,1440,4,0.236_to_0.382,1200,425,0.94,1440,1440,10-Minute
-0.786_to_-0.618,1450,5,0.236_to_0.382,1200,425,1.18,1450,1450,10-Minute
-0.786_to_-0.618,1500,7,0.236_to_0.382,1200,425,1.65,1500,1500,10-Minute
-0.786_to_-0.618,1510,5,0.236_to_0.382,1200,425,1.18,1510,1510,10-Minute
-0.786_to_-0.618,1520,5,0.236_to_0.382,1200,425,1.18,1520,1520,10-Minute
-0.786_to_-0.618,1530,8,0.236_to_0.382,1200,425,1.88,1530,1530,10-Minute
-0.786_to_-0.618,1540,8,0.236_to_0.382,1200,425,1.88,1540,1540,10-Minute
-0.786_to_-0.618,1550,8,0.236_to_0.382,1200,425,1.88,1550,1550,10-Minute
-1.0_to_-0.786,1250,1,0.236_to_0.382,1200,425,0.24,1250,1250,10-Minute
-1.0_to_-0.786,1300,1,0.236_to_0.382,1200,425,0.24,1300,1300,10-Minute
-1.0_to_-0.786,1310,1,0.236_to_0.382,1200,425,0.24,1310,1310,10-Minute
-1.0_to_-0.786,1320,2,0.236_to_0.382,1200,425,0.47,1320,1320,10-Minute
-1.0_to_-0.786,1330,3,0.236_to_0.382,1200,425,0.71,1330,1330,10-Minute
-1.0_to_-0.786,1340,3,0.236_to_0.382,1200,425,0.71,1340,1340,10-Minute
-1.0_to_-0.786,1350,2,0.236_to_0.382,1200,425,0.47,1350,1350,10-Minute
-1.0_to_-0.786,1400,4,0.236_to_0.382,1200,425,0.94,1400,1400,10-Minute
-1.0_to_-0.786,1410,2,0.236_to_0.382,1200,425,0.47,1410,1410,10-Minute
-1.0_to_-0.786,1420,4,0.236_to_0.382,1200,425,0.94,1420,1420,10-Minute
-1.0_to_-0.786,1430,5,0.236_to_0.382,1200,425,1.18,1430,1430,10-Minute
-1.0_to_-0.786,1440,5,0.236_to_0.382,1200,425,1.18,1440,1440,10-Minute
-1.0_to_-0.786,1450,5,0.236_to_0.382,1200,425,1.18,1450,1450,10-Minute
-1.0_to_-0.786,1500,5,0.236_to_0.382,1200,425,1.18,1500,1500,10-Minute
-1.0_to_-0.786,1510,5,0.236_to_0.382,1200,425,1.18,1510,1510,10-Minute
-1.0_to_-0.786,1520,5,0.236_to_0.382,1200,425,1.18,1520,1520,10-Minute
-1.0_to_-0.786,1530,5,0.236_to_0.382,1200,425,1.18,1530,1530,10-Minute
-1.0_to_-0.786,1540,8,0.236_to_0.382,1200,425,1.88,1540,1540,10-Minute
-1.0_to_-0.786,1550,7,0.236_to_0.382,1200,425,1.65,1550,1550,10-Minute
0.0_to_0.236,1210,159,0.236_to_0.382,1200,425,37.41,1210,1210,10-Minute
0.0_to_0.236,1220,160,0.236_to_0.382,1200,425,37.65,1220,1220,10-Minute
0.0_to_0.236,1230,152,0.236_to_0.382,1200,425,35.76,1230,1230,10-Minute
0.0_to_0.236,1240,150,0.236_to_0.382,1200,425,35.29,1240,1240,10-Minute
0.0_to_0.236,1250,157,0.236_to_0.382,1200,425,36.94,1250,1250,10-Minute
0.0_to_0.236,1300,159,0.236_to_0.382,1200,425,37.41,1300,1300,10-Minute
0.0_to_0.236,1310,154,0.236_to_0.382,1200,425,36.24,1310,1310,10-Minute
0.0_to_0.236,1320,156,0.236_to_0.382,1200,425,36.71,1320,1320,10-Minute
0.0_to_0.236,1330,150,0.236_to_0.382,1200,425,35.29,1330,1330,10-Minute
0.0_to_0.236,1340,144,0.236_to_0.382,1200,425,33.88,1340,1340,10-Minute
0.0_to_0.236,1350,139,0.236_to_0.382,1200,425,32.71,1350,1350,10-Minute
0.0_to_0.236,1400,144,0.236_to_0.382,1200,425,33.88,1400,1400,10-Minute
0.0_to_0.236,1410,134,0.236_to_0.382,1200,425,31.53,1410,1410,10-Minute
0.0_to_0.236,1420,135,0.236_to_0.382,1200,425,31.76,1420,1420,10-Minute
0.0_to_0.236,1430,126,0.236_to_0.382,1200,425,29.65,1430,1430,10-Minute
0.0_to_0.236,1440,127,0.236_to_0.382,1200,425,29.88,1440,1440,10-Minute
0.0_to_0.236,1450,131,0.236_to_0.382,1200,425,30.82,1450,1450,10-Minute
0.0_to_0.236,1500,133,0.236_to_0.382,1200,425,31.29,1500,1500,10-Minute
0.0_to_0.236,1510,138,0.236_to_0.382,1200,425,32.47,1510,1510,10-Minute
0.0_to_0.236,1520,136,0.236_to_0.382,1200,425,32.0,1520,1520,10-Minute
0.0_to_0.236,1530,133,0.236_to_0.382,1200,425,31.29,1530,1530,10-Minute
0.0_to_0.236,1540,139,0.236_to_0.382,1200,425,32.71,1540,1540,10-Minute
0.0_to_0.236,1550,144,0.236_to_0.382,1200,425,33.88,1550,1550,10-Minute
0.236_to_0.382,1210,335,0.236_to_0.382,1200,425,78.82,1210,1210,10-Minute
0.236_to_0.382,1220,302,0.236_to_0.382,1200,425,71.06,1220,1220,10-Minute
0.236_to_0.382,1230,276,0.236_to_0.382,1200,425,64.94,1230,1230,10-Minute
0.236_to_0.382,1240,252,0.236_to_0.382,1200,425,59.29,1240,1240,10-Minute
0.236_to_0.382,1250,228,0.236_to_0.382,1200,425,53.65,1250,1250,10-Minute
0.236_to_0.382,1300,217,0.236_to_0.382,1200,425,51.06,1300,1300,10-Minute
0.236_to_0.382,1310,207,0.236_to_0.382,1200,425,48.71,1310,1310,10-Minute
0.236_to_0.382,1320,194,0.236_to_0.382,1200,425,45.65,1320,1320,10-Minute
0.236_to_0.382,1330,188,0.236_to_0.382,1200,425,44.24,1330,1330,10-Minute
0.236_to_0.382,1340,172,0.236_to_0.382,1200,425,40.47,1340,1340,10-Minute
0.236_to_0.382,1350,167,0.236_to_0.382,1200,425,39.29,1350,1350,10-Minute
0.236_to_0.382,1400,187,0.236_to_0.382,1200,425,44.0,1400,1400,10-Minute
0.236_to_0.382,1410,166,0.236_to_0.382,1200,425,39.06,1410,1410,10-Minute
0.236_to_0.382,1420,157,0.236_to_0.382,1200,425,36.94,1420,1420,10-Minute
0.236_to_0.382,1430,157,0.236_to_0.382,1200,425,36.94,1430,1430,10-Minute
0.236_to_0.382,1440,142,0.236_to_0.382,1200,425,33.41,1440,1440,10-Minute
0.236_to_0.382,1450,146,0.236_to_0.382,1200,425,34.35,1450,1450,10-Minute
0.236_to_0.382,1500,152,0.236_to_0.382,1200,425,35.76,1500,1500,10-Minute
0.236_to_0.382,1510,136,0.236_to_0.382,1200,425,32.0,1510,1510,10-Minute
0.236_to_0.382,1520,131,0.236_to_0.382,1200,425,30.82,1520,1520,10-Minute
0.236_to_0.382,1530,128,0.236_to_0.382,1200,425,30.12,1530,1530,10-Minute
0.236_to_0.382,1540,127,0.236_to_0.382,1200,425,29.88,1540,1540,10-Minute
0.236_to_0.382,1550,144,0.236_to_0.382,1200,425,33.88,1550,1550,10-Minute
0.382_to_0.5,1210,156,0.236_to_0.382,1200,425,36.71,1210,1210,10-Minute
0.382_to_0.5,1220,154,0.236_to_0.382,1200,425,36.24,1220,1220,10-Minute
0.382_to_0.5,1230,153,0.236_to_0.382,1200,425,36.0,1230,1230,10-Minute
0.382_to_0.5,1240,149,0.236_to_0.382,1200,425,35.06,1240,1240,10-Minute
0.382_to_0.5,1250,158,0.236_to_0.382,1200,425,37.18,1250,1250,10-Minute
0.382_to_0.5,1300,156,0.236_to_0.382,1200,425,36.71,1300,1300,10-Minute
0.382_to_0.5,1310,138,0.236_to_0.382,1200,425,32.47,1310,1310,10-Minute
0.382_to_0.5,1320,134,0.236_to_0.382,1200,425,31.53,1320,1320,10-Minute
0.382_to_0.5,1330,136,0.236_to_0.382,1200,425,32.0,1330,1330,10-Minute
0.382_to_0.5,1340,130,0.236_to_0.382,1200,425,30.59,1340,1340,10-Minute
0.382_to_0.5,1350,141,0.236_to_0.382,1200,425,33.18,1350,1350,10-Minute
0.382_to_0.5,1400,158,0.236_to_0.382,1200,425,37.18,1400,1400,10-Minute
0.382_to_0.5,1410,132,0.236_to_0.382,1200,425,31.06,1410,1410,10-Minute
0.382_to_0.5,1420,121,0.236_to_0.382,1200,425,28.47,1420,1420,10-Minute
0.382_to_0.5,1430,117,0.236_to_0.382,1200,425,27.53,1430,1430,10-Minute
0.382_to_0.5,1440,115,0.236_to_0.382,1200,425,27.06,1440,1440,10-Minute
0.382_to_0.5,1450,109,0.236_to_0.382,1200,425,25.65,1450,1450,10-Minute
0.382_to_0.5,1500,118,0.236_to_0.382,1200,425,27.76,1500,1500,10-Minute
0.382_to_0.5,1510,103,0.236_to_0.382,1200,425,24.24,1510,1510,10-Minute
0.382_to_0.5,1520,100,0.236_to_0.382,1200,425,23.53,1520,1520,10-Minute
0.382_to_0.5,1530,110,0.236_to_0.382,1200,425,25.88,1530,1530,10-Minute
0.382_to_0.5,1540,110,0.236_to_0.382,1200,425,25.88,1540,1540,10-Minute
0.382_to_0.5,1550,108,0.236_to_0.382,1200,425,25.41,1550,1550,10-Minute
0.5_to_0.618,1210,20,0.236_to_0.382,1200,425,4.71,1210,1210,10-Minute
0.5_to_0.618,1220,34,0.236_to_0.382,1200,425,8.0,1220,1220,10-Minute
0.5_to_0.618,1230,42,0.236_to_0.382,1200,425,9.88,1230,1230,10-Minute
0.5_to_0.618,1240,51,0.236_to_0.382,1200,425,12.0,1240,1240,10-Minute
0.5_to_0.618,1250,57,0.236_to_0.382,1200,425,13.41,1250,1250,10-Minute
0.5_to_0.618,1300,70,0.236_to_0.382,1200,425,16.47,1300,1300,10-Minute
0.5_to_0.618,1310,71,0.236_to_0.382,1200,425,16.71,1310,1310,10-Minute
0.5_to_0.618,1320,71,0.236_to_0.382,1200,425,16.71,1320,1320,10-Minute
0.5_to_0.618,1330,74,0.236_to_0.382,1200,425,17.41,1330,1330,10-Minute
0.5_to_0.618,1340,79,0.236_to_0.382,1200,425,18.59,1340,1340,10-Minute
0.5_to_0.618,1350,78,0.236_to_0.382,1200,425,18.35,1350,1350,10-Minute
0.5_to_0.618,1400,84,0.236_to_0.382,1200,425,19.76,1400,1400,10-Minute
0.5_to_0.618,1410,79,0.236_to_0.382,1200,425,18.59,1410,1410,10-Minute
0.5_to_0.618,1420,80,0.236_to_0.382,1200,425,18.82,1420,1420,10-Minute
0.5_to_0.618,1430,82,0.236_to_0.382,1200,425,19.29,1430,1430,10-Minute
0.5_to_0.618,1440,84,0.236_to_0.382,1200,425,19.76,1440,1440,10-Minute
0.5_to_0.618,1450,77,0.236_to_0.382,1200,425,18.12,1450,1450,10-Minute
0.5_to_0.618,1500,79,0.236_to_0.382,1200,425,18.59,1500,1500,10-Minute
0.5_to_0.618,1510,70,0.236_to_0.382,1200,425,16.47,1510,1510,10-Minute
0.5_to_0.618,1520,69,0.236_to_0.382,1200,425,16.24,1520,1520,10-Minute
0.5_to_0.618,1530,78,0.236_to_0.382,1200,425,18.35,1530,1530,10-Minute
0.5_to_0.618,1540,78,0.236_to_0.382,1200,425,18.35,1540,1540,10-Minute
0.5_to_0.618,1550,92,0.236_to_0.382,1200,425,21.65,1550,1550,10-Minute
0.618_to_0.786,1210,2,0.236_to_0.382,1200,425,0.47,1210,1210,10-Minute
0.618_to_0.786,1220,5,0.236_to_0.382,1200,425,1.18,1220,1220,10-Minute
0.618_to_0.786,1230,6,0.236_to_0.382,1200,425,1.41,1230,1230,10-Minute
0.618_to_0.786,1240,10,0.236_to_0.382,1200,425,2.35,1240,1240,10-Minute
0.618_to_0.786,1250,11,0.236_to_0.382,1200,425,2.59,1250,1250,10-Minute
0.618_to_0.786,1300,19,0.236_to_0.382,1200,425,4.47,1300,1300,10-Minute
0.618_to_0.786,1310,20,0.236_to_0.382,1200,425,4.71,1310,1310,10-Minute
0.618_to_0.786,1320,34,0.236_to_0.382,1200,425,8.0,1320,1320,10-Minute
0.618_to_0.786,1330,36,0.236_to_0.382,1200,425,8.47,1330,1330,10-Minute
0.618_to_0.786,1340,30,0.236_to_0.382,1200,425,7.06,1340,1340,10-Minute
0.618_to_0.786,1350,35,0.236_to_0.382,1200,425,8.24,1350,1350,10-Minute
0.618_to_0.786,1400,49,0.236_to_0.382,1200,425,11.53,1400,1400,10-Minute
0.618_to_0.786,1410,46,0.236_to_0.382,1200,425,10.82,1410,1410,10-Minute
0.618_to_0.786,1420,46,0.236_to_0.382,1200,425,10.82,1420,1420,10-Minute
0.618_to_0.786,1430,44,0.236_to_0.382,1200,425,10.35,1430,1430,10-Minute
0.618_to_0.786,1440,56,0.236_to_0.382,1200,425,13.18,1440,1440,10-Minute
0.618_to_0.786,1450,57,0.236_to_0.382,1200,425,13.41,1450,1450,10-Minute
0.618_to_0.786,1500,68,0.236_to_0.382,1200,425,16.0,1500,1500,10-Minute
0.618_to_0.786,1510,63,0.236_to_0.382,1200,425,14.82,1510,1510,10-Minute
0.618_to_0.786,1520,65,0.236_to_0.382,1200,425,15.29,1520,1520,10-Minute
0.618_to_0.786,1530,65,0.236_to_0.382,1200,425,15.29,1530,1530,10-Minute
0.618_to_0.786,1540,66,0.236_to_0.382,1200,425,15.53,1540,1540,10-Minute
0.618_to_0.786,1550,81,0.236_to_0.382,1200,425,19.06,1550,1550,10-Minute
0.786_to_1.0,1210,1,0.236_to_0.382,1200,425,0.24,1210,1210,10-Minute
0.786_to_1.0,1220,1,0.236_to_0.382,1200,425,0.24,1220,1220,10-Minute
0.786_to_1.0,1230,2,0.236_to_0.382,1200,425,0.47,1230,1230,10-Minute
0.786_to_1.0,1240,4,0.236_to_0.382,1200,425,0.94,1240,1240,10-Minute
0.786_to_1.0,1250,4,0.236_to_0.382,1200,425,0.94,1250,1250,10-Minute
0.786_to_1.0,1300,3,0.236_to_0.382,1200,425,0.71,1300,1300,10-Minute
0.786_to_1.0,1310,4,0.236_to_0.382,1200,425,0.94,1310,1310,10-Minute
0.786_to_1.0,1320,8,0.236_to_0.382,1200,425,1.88,1320,1320,10-Minute
0.786_to_1.0,1330,8,0.236_to_0.382,1200,425,1.88,1330,1330,10-Minute
0.786_to_1.0,1340,8,0.236_to_0.382,1200,425,1.88,1340,1340,10-Minute
0.786_to_1.0,1350,10,0.236_to_0.382,1200,425,2.35,1350,1350,10-Minute
0.786_to_1.0,1400,14,0.236_to_0.382,1200,425,3.29,1400,1400,10-Minute
0.786_to_1.0,1410,15,0.236_to_0.382,1200,425,3.53,1410,1410,10-Minute
0.786_to_1.0,1420,16,0.236_to_0.382,1200,425,3.76,1420,1420,10-Minute
0.786_to_1.0,1430,11,0.236_to_0.382,1200,425,2.59,1430,1430,10-Minute
0.786_to_1.0,1440,19,0.236_to_0.382,1200,425,4.47,1440,1440,10-Minute
