GoalZone,GoalTime,TransitionCount,TriggerZone,TriggerTime,TotalTriggerOccurrences,TransitionPercentage,GoalTimeHourly,GoalTime10Min,Granularity
-1.0_to_-0.786,1550,26,-0.236_to_0.0,1310,615,4.23,1550,1550,10-Minute
0.0_to_0.236,1320,170,-0.236_to_0.0,1310,615,27.64,1320,1320,10-Minute
0.0_to_0.236,1330,189,-0.236_to_0.0,1310,615,30.73,1330,1330,10-Minute
0.0_to_0.236,1340,199,-0.236_to_0.0,1310,615,32.36,1340,1340,10-Minute
0.0_to_0.236,1350,200,-0.236_to_0.0,1310,615,32.52,1350,1350,10-Minute
0.0_to_0.236,1400,222,-0.236_to_0.0,1310,615,36.1,1400,1400,10-Minute
0.0_to_0.236,1410,218,-0.236_to_0.0,1310,615,35.45,1410,1410,10-Minute
0.0_to_0.236,1420,215,-0.236_to_0.0,1310,615,34.96,1420,1420,10-Minute
0.0_to_0.236,1430,226,-0.236_to_0.0,1310,615,36.75,1430,1430,10-Minute
0.0_to_0.236,1440,229,-0.236_to_0.0,1310,615,37.24,1440,1440,10-Minute
0.0_to_0.236,1450,217,-0.236_to_0.0,1310,615,35.28,1450,1450,10-Minute
0.0_to_0.236,1500,214,-0.236_to_0.0,1310,615,34.8,1500,1500,10-Minute
0.0_to_0.236,1510,212,-0.236_to_0.0,1310,615,34.47,1510,1510,10-Minute
0.0_to_0.236,1520,210,-0.236_to_0.0,1310,615,34.15,1520,1520,10-Minute
0.0_to_0.236,1530,221,-0.236_to_0.0,1310,615,35.93,1530,1530,10-Minute
0.0_to_0.236,1540,233,-0.236_to_0.0,1310,615,37.89,1540,1540,10-Minute
0.0_to_0.236,1550,239,-0.236_to_0.0,1310,615,38.86,1550,1550,10-Minute
0.236_to_0.382,1320,2,-0.236_to_0.0,1310,615,0.33,1320,1320,10-Minute
0.236_to_0.382,1330,11,-0.236_to_0.0,1310,615,1.79,1330,1330,10-Minute
0.236_to_0.382,1340,19,-0.236_to_0.0,1310,615,3.09,1340,1340,10-Minute
0.236_to_0.382,1350,20,-0.236_to_0.0,1310,615,3.25,1350,1350,10-Minute
0.236_to_0.382,1400,29,-0.236_to_0.0,1310,615,4.72,1400,1400,10-Minute
0.236_to_0.382,1410,29,-0.236_to_0.0,1310,615,4.72,1410,1410,10-Minute
0.236_to_0.382,1420,36,-0.236_to_0.0,1310,615,5.85,1420,1420,10-Minute
0.236_to_0.382,1430,44,-0.236_to_0.0,1310,615,7.15,1430,1430,10-Minute
0.236_to_0.382,1440,46,-0.236_to_0.0,1310,615,7.48,1440,1440,10-Minute
0.236_to_0.382,1450,49,-0.236_to_0.0,1310,615,7.97,1450,1450,10-Minute
0.236_to_0.382,1500,46,-0.236_to_0.0,1310,615,7.48,1500,1500,10-Minute
0.236_to_0.382,1510,45,-0.236_to_0.0,1310,615,7.32,1510,1510,10-Minute
0.236_to_0.382,1520,51,-0.236_to_0.0,1310,615,8.29,1520,1520,10-Minute
0.236_to_0.382,1530,57,-0.236_to_0.0,1310,615,9.27,1530,1530,10-Minute
0.236_to_0.382,1540,61,-0.236_to_0.0,1310,615,9.92,1540,1540,10-Minute
0.236_to_0.382,1550,78,-0.236_to_0.0,1310,615,12.68,1550,1550,10-Minute
0.382_to_0.5,1330,2,-0.236_to_0.0,1310,615,0.33,1330,1330,10-Minute
0.382_to_0.5,1340,5,-0.236_to_0.0,1310,615,0.81,1340,1340,10-Minute
0.382_to_0.5,1350,5,-0.236_to_0.0,1310,615,0.81,1350,1350,10-Minute
0.382_to_0.5,1400,14,-0.236_to_0.0,1310,615,2.28,1400,1400,10-Minute
0.382_to_0.5,1410,10,-0.236_to_0.0,1310,615,1.63,1410,1410,10-Minute
0.382_to_0.5,1420,13,-0.236_to_0.0,1310,615,2.11,1420,1420,10-Minute
0.382_to_0.5,1430,15,-0.236_to_0.0,1310,615,2.44,1430,1430,10-Minute
0.382_to_0.5,1440,17,-0.236_to_0.0,1310,615,2.76,1440,1440,10-Minute
0.382_to_0.5,1450,20,-0.236_to_0.0,1310,615,3.25,1450,1450,10-Minute
0.382_to_0.5,1500,26,-0.236_to_0.0,1310,615,4.23,1500,1500,10-Minute
0.382_to_0.5,1510,27,-0.236_to_0.0,1310,615,4.39,1510,1510,10-Minute
0.382_to_0.5,1520,28,-0.236_to_0.0,1310,615,4.55,1520,1520,10-Minute
0.382_to_0.5,1530,31,-0.236_to_0.0,1310,615,5.04,1530,1530,10-Minute
0.382_to_0.5,1540,29,-0.236_to_0.0,1310,615,4.72,1540,1540,10-Minute
0.382_to_0.5,1550,42,-0.236_to_0.0,1310,615,6.83,1550,1550,10-Minute
0.5_to_0.618,1350,2,-0.236_to_0.0,1310,615,0.33,1350,1350,10-Minute
0.5_to_0.618,1400,4,-0.236_to_0.0,1310,615,0.65,1400,1400,10-Minute
0.5_to_0.618,1410,2,-0.236_to_0.0,1310,615,0.33,1410,1410,10-Minute
0.5_to_0.618,1420,4,-0.236_to_0.0,1310,615,0.65,1420,1420,10-Minute
0.5_to_0.618,1430,5,-0.236_to_0.0,1310,615,0.81,1430,1430,10-Minute
0.5_to_0.618,1440,8,-0.236_to_0.0,1310,615,1.3,1440,1440,10-Minute
0.5_to_0.618,1450,10,-0.236_to_0.0,1310,615,1.63,1450,1450,10-Minute
0.5_to_0.618,1500,12,-0.236_to_0.0,1310,615,1.95,1500,1500,10-Minute
0.5_to_0.618,1510,15,-0.236_to_0.0,1310,615,2.44,1510,1510,10-Minute
0.5_to_0.618,1520,16,-0.236_to_0.0,1310,615,2.6,1520,1520,10-Minute
0.5_to_0.618,1530,20,-0.236_to_0.0,1310,615,3.25,1530,1530,10-Minute
0.5_to_0.618,1540,19,-0.236_to_0.0,1310,615,3.09,1540,1540,10-Minute
0.5_to_0.618,1550,20,-0.236_to_0.0,1310,615,3.25,1550,1550,10-Minute
0.618_to_0.786,1350,1,-0.236_to_0.0,1310,615,0.16,1350,1350,10-Minute
0.618_to_0.786,1400,2,-0.236_to_0.0,1310,615,0.33,1400,1400,10-Minute
0.618_to_0.786,1410,2,-0.236_to_0.0,1310,615,0.33,1410,1410,10-Minute
0.618_to_0.786,1420,2,-0.236_to_0.0,1310,615,0.33,1420,1420,10-Minute
0.618_to_0.786,1430,2,-0.236_to_0.0,1310,615,0.33,1430,1430,10-Minute
0.618_to_0.786,1440,3,-0.236_to_0.0,1310,615,0.49,1440,1440,10-Minute
0.618_to_0.786,1450,4,-0.236_to_0.0,1310,615,0.65,1450,1450,10-Minute
0.618_to_0.786,1500,7,-0.236_to_0.0,1310,615,1.14,1500,1500,10-Minute
0.618_to_0.786,1510,6,-0.236_to_0.0,1310,615,0.98,1510,1510,10-Minute
0.618_to_0.786,1520,5,-0.236_to_0.0,1310,615,0.81,1520,1520,10-Minute
0.618_to_0.786,1530,5,-0.236_to_0.0,1310,615,0.81,1530,1530,10-Minute
0.618_to_0.786,1540,7,-0.236_to_0.0,1310,615,1.14,1540,1540,10-Minute
0.618_to_0.786,1550,11,-0.236_to_0.0,1310,615,1.79,1550,1550,10-Minute
0.786_to_1.0,1400,1,-0.236_to_0.0,1310,615,0.16,1400,1400,10-Minute
0.786_to_1.0,1410,1,-0.236_to_0.0,1310,615,0.16,1410,1410,10-Minute
0.786_to_1.0,1420,1,-0.236_to_0.0,1310,615,0.16,1420,1420,10-Minute
0.786_to_1.0,1430,2,-0.236_to_0.0,1310,615,0.33,1430,1430,10-Minute
0.786_to_1.0,1440,1,-0.236_to_0.0,1310,615,0.16,1440,1440,10-Minute
0.786_to_1.0,1500,2,-0.236_to_0.0,1310,615,0.33,1500,1500,10-Minute
0.786_to_1.0,1510,4,-0.236_to_0.0,1310,615,0.65,1510,1510,10-Minute
0.786_to_1.0,1520,4,-0.236_to_0.0,1310,615,0.65,1520,1520,10-Minute
0.786_to_1.0,1530,3,-0.236_to_0.0,1310,615,0.49,1530,1530,10-Minute
0.786_to_1.0,1540,5,-0.236_to_0.0,1310,615,0.81,1540,1540,10-Minute
0.786_to_1.0,1550,5,-0.236_to_0.0,1310,615,0.81,1550,1550,10-Minute
above_1.0,1410,1,-0.236_to_0.0,1310,615,0.16,1410,1410,10-Minute
above_1.0,1420,1,-0.236_to_0.0,1310,615,0.16,1420,1420,10-Minute
above_1.0,1430,2,-0.236_to_0.0,1310,615,0.33,1430,1430,10-Minute
above_1.0,1440,2,-0.236_to_0.0,1310,615,0.33,1440,1440,10-Minute
above_1.0,1450,2,-0.236_to_0.0,1310,615,0.33,1450,1450,10-Minute
above_1.0,1500,3,-0.236_to_0.0,1310,615,0.49,1500,1500,10-Minute
above_1.0,1510,3,-0.236_to_0.0,1310,615,0.49,1510,1510,10-Minute
above_1.0,1520,3,-0.236_to_0.0,1310,615,0.49,1520,1520,10-Minute
above_1.0,1530,4,-0.236_to_0.0,1310,615,0.65,1530,1530,10-Minute
above_1.0,1540,4,-0.236_to_0.0,1310,615,0.65,1540,1540,10-Minute
above_1.0,1550,4,-0.236_to_0.0,1310,615,0.65,1550,1550,10-Minute
below_-1.0,1400,1,-0.236_to_0.0,1310,615,0.16,1400,1400,10-Minute
below_-1.0,1410,3,-0.236_to_0.0,1310,615,0.49,1410,1410,10-Minute
below_-1.0,1420,2,-0.236_to_0.0,1310,615,0.33,1420,1420,10-Minute
below_-1.0,1430,1,-0.236_to_0.0,1310,615,0.16,1430,1430,10-Minute
below_-1.0,1440,2,-0.236_to_0.0,1310,615,0.33,1440,1440,10-Minute
below_-1.0,1450,5,-0.236_to_0.0,1310,615,0.81,1450,1450,10-Minute
below_-1.0,1500,5,-0.236_to_0.0,1310,615,0.81,1500,1500,10-Minute
below_-1.0,1510,8,-0.236_to_0.0,1310,615,1.3,1510,1510,10-Minute
below_-1.0,1520,9,-0.236_to_0.0,1310,615,1.46,1520,1520,10-Minute
below_-1.0,1530,10,-0.236_to_0.0,1310,615,1.63,1530,1530,10-Minute
below_-1.0,1540,12,-0.236_to_0.0,1310,615,1.95,1540,1540,10-Minute
below_-1.0,1550,16,-0.236_to_0.0,1310,615,2.6,1550,1550,10-Minute
-0.236_to_0.0,1330,539,-0.236_to_0.0,1320,608,88.65,1330,1330,10-Minute
-0.236_to_0.0,1340,483,-0.236_to_0.0,1320,608,79.44,1340,1340,10-Minute
-0.236_to_0.0,1350,459,-0.236_to_0.0,1320,608,75.49,1350,1350,10-Minute
-0.236_to_0.0,1400,439,-0.236_to_0.0,1320,608,72.2,1400,1400,10-Minute
-0.236_to_0.0,1410,397,-0.236_to_0.0,1320,608,65.3,1410,1410,10-Minute
-0.236_to_0.0,1420,373,-0.236_to_0.0,1320,608,61.35,1420,1420,10-Minute
-0.236_to_0.0,1430,359,-0.236_to_0.0,1320,608,59.05,1430,1430,10-Minute
-0.236_to_0.0,1440,359,-0.236_to_0.0,1320,608,59.05,1440,1440,10-Minute
-0.236_to_0.0,1450,337,-0.236_to_0.0,1320,608,55.43,1450,1450,10-Minute
-0.236_to_0.0,1500,323,-0.236_to_0.0,1320,608,53.12,1500,1500,10-Minute
-0.236_to_0.0,1510,328,-0.236_to_0.0,1320,608,53.95,1510,1510,10-Minute
-0.236_to_0.0,1520,318,-0.236_to_0.0,1320,608,52.3,1520,1520,10-Minute
-0.236_to_0.0,1530,319,-0.236_to_0.0,1320,608,52.47,1530,1530,10-Minute
-0.236_to_0.0,1540,316,-0.236_to_0.0,1320,608,51.97,1540,1540,10-Minute
-0.236_to_0.0,1550,308,-0.236_to_0.0,1320,608,50.66,1550,1550,10-Minute
-0.382_to_-0.236,1330,167,-0.236_to_0.0,1320,608,27.47,1330,1330,10-Minute
-0.382_to_-0.236,1340,166,-0.236_to_0.0,1320,608,27.3,1340,1340,10-Minute
-0.382_to_-0.236,1350,167,-0.236_to_0.0,1320,608,27.47,1350,1350,10-Minute
-0.382_to_-0.236,1400,185,-0.236_to_0.0,1320,608,30.43,1400,1400,10-Minute
-0.382_to_-0.236,1410,172,-0.236_to_0.0,1320,608,28.29,1410,1410,10-Minute
-0.382_to_-0.236,1420,177,-0.236_to_0.0,1320,608,29.11,1420,1420,10-Minute
-0.382_to_-0.236,1430,161,-0.236_to_0.0,1320,608,26.48,1430,1430,10-Minute
-0.382_to_-0.236,1440,164,-0.236_to_0.0,1320,608,26.97,1440,1440,10-Minute
-0.382_to_-0.236,1450,167,-0.236_to_0.0,1320,608,27.47,1450,1450,10-Minute
-0.382_to_-0.236,1500,156,-0.236_to_0.0,1320,608,25.66,1500,1500,10-Minute
-0.382_to_-0.236,1510,156,-0.236_to_0.0,1320,608,25.66,1510,1510,10-Minute
-0.382_to_-0.236,1520,137,-0.236_to_0.0,1320,608,22.53,1520,1520,10-Minute
-0.382_to_-0.236,1530,150,-0.236_to_0.0,1320,608,24.67,1530,1530,10-Minute
-0.382_to_-0.236,1540,145,-0.236_to_0.0,1320,608,23.85,1540,1540,10-Minute
-0.382_to_-0.236,1550,148,-0.236_to_0.0,1320,608,24.34,1550,1550,10-Minute
-0.5_to_-0.382,1330,26,-0.236_to_0.0,1320,608,4.28,1330,1330,10-Minute
-0.5_to_-0.382,1340,31,-0.236_to_0.0,1320,608,5.1,1340,1340,10-Minute
-0.5_to_-0.382,1350,44,-0.236_to_0.0,1320,608,7.24,1350,1350,10-Minute
-0.5_to_-0.382,1400,66,-0.236_to_0.0,1320,608,10.86,1400,1400,10-Minute
-0.5_to_-0.382,1410,74,-0.236_to_0.0,1320,608,12.17,1410,1410,10-Minute
-0.5_to_-0.382,1420,72,-0.236_to_0.0,1320,608,11.84,1420,1420,10-Minute
-0.5_to_-0.382,1430,80,-0.236_to_0.0,1320,608,13.16,1430,1430,10-Minute
-0.5_to_-0.382,1440,74,-0.236_to_0.0,1320,608,12.17,1440,1440,10-Minute
-0.5_to_-0.382,1450,77,-0.236_to_0.0,1320,608,12.66,1450,1450,10-Minute
-0.5_to_-0.382,1500,80,-0.236_to_0.0,1320,608,13.16,1500,1500,10-Minute
-0.5_to_-0.382,1510,71,-0.236_to_0.0,1320,608,11.68,1510,1510,10-Minute
-0.5_to_-0.382,1520,80,-0.236_to_0.0,1320,608,13.16,1520,1520,10-Minute
-0.5_to_-0.382,1530,72,-0.236_to_0.0,1320,608,11.84,1530,1530,10-Minute
-0.5_to_-0.382,1540,72,-0.236_to_0.0,1320,608,11.84,1540,1540,10-Minute
-0.5_to_-0.382,1550,85,-0.236_to_0.0,1320,608,13.98,1550,1550,10-Minute
-0.618_to_-0.5,1330,4,-0.236_to_0.0,1320,608,0.66,1330,1330,10-Minute
-0.618_to_-0.5,1340,11,-0.236_to_0.0,1320,608,1.81,1340,1340,10-Minute
-0.618_to_-0.5,1350,16,-0.236_to_0.0,1320,608,2.63,1350,1350,10-Minute
-0.618_to_-0.5,1400,23,-0.236_to_0.0,1320,608,3.78,1400,1400,10-Minute
-0.618_to_-0.5,1410,25,-0.236_to_0.0,1320,608,4.11,1410,1410,10-Minute
-0.618_to_-0.5,1420,35,-0.236_to_0.0,1320,608,5.76,1420,1420,10-Minute
-0.618_to_-0.5,1430,30,-0.236_to_0.0,1320,608,4.93,1430,1430,10-Minute
-0.618_to_-0.5,1440,29,-0.236_to_0.0,1320,608,4.77,1440,1440,10-Minute
-0.618_to_-0.5,1450,35,-0.236_to_0.0,1320,608,5.76,1450,1450,10-Minute
-0.618_to_-0.5,1500,39,-0.236_to_0.0,1320,608,6.41,1500,1500,10-Minute
-0.618_to_-0.5,1510,39,-0.236_to_0.0,1320,608,6.41,1510,1510,10-Minute
-0.618_to_-0.5,1520,44,-0.236_to_0.0,1320,608,7.24,1520,1520,10-Minute
-0.618_to_-0.5,1530,46,-0.236_to_0.0,1320,608,7.57,1530,1530,10-Minute
-0.618_to_-0.5,1540,50,-0.236_to_0.0,1320,608,8.22,1540,1540,10-Minute
-0.618_to_-0.5,1550,68,-0.236_to_0.0,1320,608,11.18,1550,1550,10-Minute
-0.786_to_-0.618,1330,2,-0.236_to_0.0,1320,608,0.33,1330,1330,10-Minute
-0.786_to_-0.618,1340,2,-0.236_to_0.0,1320,608,0.33,1340,1340,10-Minute
-0.786_to_-0.618,1350,2,-0.236_to_0.0,1320,608,0.33,1350,1350,10-Minute
-0.786_to_-0.618,1400,5,-0.236_to_0.0,1320,608,0.82,1400,1400,10-Minute
-0.786_to_-0.618,1410,5,-0.236_to_0.0,1320,608,0.82,1410,1410,10-Minute
-0.786_to_-0.618,1420,13,-0.236_to_0.0,1320,608,2.14,1420,1420,10-Minute
-0.786_to_-0.618,1430,17,-0.236_to_0.0,1320,608,2.8,1430,1430,10-Minute
-0.786_to_-0.618,1440,21,-0.236_to_0.0,1320,608,3.45,1440,1440,10-Minute
-0.786_to_-0.618,1450,18,-0.236_to_0.0,1320,608,2.96,1450,1450,10-Minute
-0.786_to_-0.618,1500,20,-0.236_to_0.0,1320,608,3.29,1500,1500,10-Minute
-0.786_to_-0.618,1510,24,-0.236_to_0.0,1320,608,3.95,1510,1510,10-Minute
-0.786_to_-0.618,1520,33,-0.236_to_0.0,1320,608,5.43,1520,1520,10-Minute
-0.786_to_-0.618,1530,37,-0.236_to_0.0,1320,608,6.09,1530,1530,10-Minute
-0.786_to_-0.618,1540,42,-0.236_to_0.0,1320,608,6.91,1540,1540,10-Minute
-0.786_to_-0.618,1550,46,-0.236_to_0.0,1320,608,7.57,1550,1550,10-Minute
-1.0_to_-0.786,1400,2,-0.236_to_0.0,1320,608,0.33,1400,1400,10-Minute
-1.0_to_-0.786,1410,1,-0.236_to_0.0,1320,608,0.16,1410,1410,10-Minute
-1.0_to_-0.786,1420,5,-0.236_to_0.0,1320,608,0.82,1420,1420,10-Minute
-1.0_to_-0.786,1430,3,-0.236_to_0.0,1320,608,0.49,1430,1430,10-Minute
-1.0_to_-0.786,1440,5,-0.236_to_0.0,1320,608,0.82,1440,1440,10-Minute
-1.0_to_-0.786,1450,8,-0.236_to_0.0,1320,608,1.32,1450,1450,10-Minute
-1.0_to_-0.786,1500,11,-0.236_to_0.0,1320,608,1.81,1500,1500,10-Minute
-1.0_to_-0.786,1510,16,-0.236_to_0.0,1320,608,2.63,1510,1510,10-Minute
-1.0_to_-0.786,1520,15,-0.236_to_0.0,1320,608,2.47,1520,1520,10-Minute
-1.0_to_-0.786,1530,17,-0.236_to_0.0,1320,608,2.8,1530,1530,10-Minute
-1.0_to_-0.786,1540,24,-0.236_to_0.0,1320,608,3.95,1540,1540,10-Minute
-1.0_to_-0.786,1550,28,-0.236_to_0.0,1320,608,4.61,1550,1550,10-Minute
0.0_to_0.236,1330,172,-0.236_to_0.0,1320,608,28.29,1330,1330,10-Minute
0.0_to_0.236,1340,181,-0.236_to_0.0,1320,608,29.77,1340,1340,10-Minute
0.0_to_0.236,1350,183,-0.236_to_0.0,1320,608,30.1,1350,1350,10-Minute
0.0_to_0.236,1400,215,-0.236_to_0.0,1320,608,35.36,1400,1400,10-Minute
0.0_to_0.236,1410,209,-0.236_to_0.0,1320,608,34.38,1410,1410,10-Minute
0.0_to_0.236,1420,208,-0.236_to_0.0,1320,608,34.21,1420,1420,10-Minute
0.0_to_0.236,1430,218,-0.236_to_0.0,1320,608,35.86,1430,1430,10-Minute
0.0_to_0.236,1440,222,-0.236_to_0.0,1320,608,36.51,1440,1440,10-Minute
0.0_to_0.236,1450,212,-0.236_to_0.0,1320,608,34.87,1450,1450,10-Minute
0.0_to_0.236,1500,215,-0.236_to_0.0,1320,608,35.36,1500,1500,10-Minute
0.0_to_0.236,1510,211,-0.236_to_0.0,1320,608,34.7,1510,1510,10-Minute
0.0_to_0.236,1520,208,-0.236_to_0.0,1320,608,34.21,1520,1520,10-Minute
0.0_to_0.236,1530,223,-0.236_to_0.0,1320,608,36.68,1530,1530,10-Minute
0.0_to_0.236,1540,232,-0.236_to_0.0,1320,608,38.16,1540,1540,10-Minute
0.0_to_0.236,1550,245,-0.236_to_0.0,1320,608,40.3,1550,1550,10-Minute
0.236_to_0.382,1330,5,-0.236_to_0.0,1320,608,0.82,1330,1330,10-Minute
0.236_to_0.382,1340,9,-0.236_to_0.0,1320,608,1.48,1340,1340,10-Minute
0.236_to_0.382,1350,10,-0.236_to_0.0,1320,608,1.64,1350,1350,10-Minute
0.236_to_0.382,1400,22,-0.236_to_0.0,1320,608,3.62,1400,1400,10-Minute
0.236_to_0.382,1410,20,-0.236_to_0.0,1320,608,3.29,1410,1410,10-Minute
0.236_to_0.382,1420,28,-0.236_to_0.0,1320,608,4.61,1420,1420,10-Minute
0.236_to_0.382,1430,38,-0.236_to_0.0,1320,608,6.25,1430,1430,10-Minute
0.236_to_0.382,1440,38,-0.236_to_0.0,1320,608,6.25,1440,1440,10-Minute
0.236_to_0.382,1450,37,-0.236_to_0.0,1320,608,6.09,1450,1450,10-Minute
0.236_to_0.382,1500,37,-0.236_to_0.0,1320,608,6.09,1500,1500,10-Minute
0.236_to_0.382,1510,41,-0.236_to_0.0,1320,608,6.74,1510,1510,10-Minute
0.236_to_0.382,1520,45,-0.236_to_0.0,1320,608,7.4,1520,1520,10-Minute
0.236_to_0.382,1530,53,-0.236_to_0.0,1320,608,8.72,1530,1530,10-Minute
0.236_to_0.382,1540,52,-0.236_to_0.0,1320,608,8.55,1540,1540,10-Minute
0.236_to_0.382,1550,72,-0.236_to_0.0,1320,608,11.84,1550,1550,10-Minute
0.382_to_0.5,1330,1,-0.236_to_0.0,1320,608,0.16,1330,1330,10-Minute
0.382_to_0.5,1340,4,-0.236_to_0.0,1320,608,0.66,1340,1340,10-Minute
0.382_to_0.5,1350,3,-0.236_to_0.0,1320,608,0.49,1350,1350,10-Minute
0.382_to_0.5,1400,12,-0.236_to_0.0,1320,608,1.97,1400,1400,10-Minute
0.382_to_0.5,1410,8,-0.236_to_0.0,1320,608,1.32,1410,1410,10-Minute
0.382_to_0.5,1420,10,-0.236_to_0.0,1320,608,1.64,1420,1420,10-Minute
0.382_to_0.5,1430,12,-0.236_to_0.0,1320,608,1.97,1430,1430,10-Minute
0.382_to_0.5,1440,17,-0.236_to_0.0,1320,608,2.8,1440,1440,10-Minute
0.382_to_0.5,1450,17,-0.236_to_0.0,1320,608,2.8,1450,1450,10-Minute
0.382_to_0.5,1500,21,-0.236_to_0.0,1320,608,3.45,1500,1500,10-Minute
0.382_to_0.5,1510,23,-0.236_to_0.0,1320,608,3.78,1510,1510,10-Minute
0.382_to_0.5,1520,24,-0.236_to_0.0,1320,608,3.95,1520,1520,10-Minute
0.382_to_0.5,1530,28,-0.236_to_0.0,1320,608,4.61,1530,1530,10-Minute
0.382_to_0.5,1540,24,-0.236_to_0.0,1320,608,3.95,1540,1540,10-Minute
0.382_to_0.5,1550,36,-0.236_to_0.0,1320,608,5.92,1550,1550,10-Minute
0.5_to_0.618,1350,1,-0.236_to_0.0,1320,608,0.16,1350,1350,10-Minute
0.5_to_0.618,1400,3,-0.236_to_0.0,1320,608,0.49,1400,1400,10-Minute
0.5_to_0.618,1410,2,-0.236_to_0.0,1320,608,0.33,1410,1410,10-Minute
0.5_to_0.618,1420,3,-0.236_to_0.0,1320,608,0.49,1420,1420,10-Minute
0.5_to_0.618,1430,5,-0.236_to_0.0,1320,608,0.82,1430,1430,10-Minute
0.5_to_0.618,1440,9,-0.236_to_0.0,1320,608,1.48,1440,1440,10-Minute
0.5_to_0.618,1450,11,-0.236_to_0.0,1320,608,1.81,1450,1450,10-Minute
0.5_to_0.618,1500,10,-0.236_to_0.0,1320,608,1.64,1500,1500,10-Minute
0.5_to_0.618,1510,13,-0.236_to_0.0,1320,608,2.14,1510,1510,10-Minute
0.5_to_0.618,1520,15,-0.236_to_0.0,1320,608,2.47,1520,1520,10-Minute
0.5_to_0.618,1530,19,-0.236_to_0.0,1320,608,3.12,1530,1530,10-Minute
0.5_to_0.618,1540,16,-0.236_to_0.0,1320,608,2.63,1540,1540,10-Minute
0.5_to_0.618,1550,15,-0.236_to_0.0,1320,608,2.47,1550,1550,10-Minute
0.618_to_0.786,1350,1,-0.236_to_0.0,1320,608,0.16,1350,1350,10-Minute
0.618_to_0.786,1400,2,-0.236_to_0.0,1320,608,0.33,1400,1400,10-Minute
0.618_to_0.786,1410,2,-0.236_to_0.0,1320,608,0.33,1410,1410,10-Minute
0.618_to_0.786,1420,1,-0.236_to_0.0,1320,608,0.16,1420,1420,10-Minute
0.618_to_0.786,1430,1,-0.236_to_0.0,1320,608,0.16,1430,1430,10-Minute
0.618_to_0.786,1440,3,-0.236_to_0.0,1320,608,0.49,1440,1440,10-Minute
0.618_to_0.786,1450,5,-0.236_to_0.0,1320,608,0.82,1450,1450,10-Minute
0.618_to_0.786,1500,10,-0.236_to_0.0,1320,608,1.64,1500,1500,10-Minute
0.618_to_0.786,1510,8,-0.236_to_0.0,1320,608,1.32,1510,1510,10-Minute
0.618_to_0.786,1520,7,-0.236_to_0.0,1320,608,1.15,1520,1520,10-Minute
0.618_to_0.786,1530,6,-0.236_to_0.0,1320,608,0.99,1530,1530,10-Minute
0.618_to_0.786,1540,6,-0.236_to_0.0,1320,608,0.99,1540,1540,10-Minute
0.618_to_0.786,1550,8,-0.236_to_0.0,1320,608,1.32,1550,1550,10-Minute
0.786_to_1.0,1400,1,-0.236_to_0.0,1320,608,0.16,1400,1400,10-Minute
0.786_to_1.0,1410,1,-0.236_to_0.0,1320,608,0.16,1410,1410,10-Minute
0.786_to_1.0,1420,1,-0.236_to_0.0,1320,608,0.16,1420,1420,10-Minute
0.786_to_1.0,1430,2,-0.236_to_0.0,1320,608,0.33,1430,1430,10-Minute
0.786_to_1.0,1440,1,-0.236_to_0.0,1320,608,0.16,1440,1440,10-Minute
0.786_to_1.0,1450,1,-0.236_to_0.0,1320,608,0.16,1450,1450,10-Minute
0.786_to_1.0,1500,3,-0.236_to_0.0,1320,608,0.49,1500,1500,10-Minute
0.786_to_1.0,1510,5,-0.236_to_0.0,1320,608,0.82,1510,1510,10-Minute
0.786_to_1.0,1520,5,-0.236_to_0.0,1320,608,0.82,1520,1520,10-Minute
0.786_to_1.0,1530,3,-0.236_to_0.0,1320,608,0.49,1530,1530,10-Minute
0.786_to_1.0,1540,5,-0.236_to_0.0,1320,608,0.82,1540,1540,10-Minute
0.786_to_1.0,1550,6,-0.236_to_0.0,1320,608,0.99,1550,1550,10-Minute
above_1.0,1410,1,-0.236_to_0.0,1320,608,0.16,1410,1410,10-Minute
above_1.0,1420,1,-0.236_to_0.0,1320,608,0.16,1420,1420,10-Minute
above_1.0,1430,2,-0.236_to_0.0,1320,608,0.33,1430,1430,10-Minute
above_1.0,1440,2,-0.236_to_0.0,1320,608,0.33,1440,1440,10-Minute
above_1.0,1450,2,-0.236_to_0.0,1320,608,0.33,1450,1450,10-Minute
above_1.0,1500,3,-0.236_to_0.0,1320,608,0.49,1500,1500,10-Minute
above_1.0,1510,3,-0.236_to_0.0,1320,608,0.49,1510,1510,10-Minute
above_1.0,1520,3,-0.236_to_0.0,1320,608,0.49,1520,1520,10-Minute
above_1.0,1530,4,-0.236_to_0.0,1320,608,0.66,1530,1530,10-Minute
above_1.0,1540,4,-0.236_to_0.0,1320,608,0.66,1540,1540,10-Minute
above_1.0,1550,5,-0.236_to_0.0,1320,608,0.82,1550,1550,10-Minute
below_-1.0,1450,1,-0.236_to_0.0,1320,608,0.16,1450,1450,10-Minute
below_-1.0,1500,4,-0.236_to_0.0,1320,608,0.66,1500,1500,10-Minute
below_-1.0,1510,6,-0.236_to_0.0,1320,608,0.99,1510,1510,10-Minute
below_-1.0,1520,7,-0.236_to_0.0,1320,608,1.15,1520,1520,10-Minute
below_-1.0,1530,7,-0.236_to_0.0,1320,608,1.15,1530,1530,10-Minute
below_-1.0,1540,10,-0.236_to_0.0,1320,608,1.64,1540,1540,10-Minute
